WorkUID	ItemUID	ImageGroupUID	Series	Subject	Title	Description	Author	AuthorDate	JointAuthor	Commentary	Commentator	Editor	Language	Script 	Scribe	Material	Size_inches	Lines	LettersPerLine	Status	Library	LibraryAddress	Owner	MSSSource	Condition 	Folios	Granthas	CopiedFrom	ObtainedFrom	Publication 	Year 	Edition 	ShelfNo	RowNo	Remarks
W.ISKS1RC2457.001	ISKS1RC2457	IG.ISKS1RC2457.001	2457	NYAYA / VAISESIKA	Nyayavarttikam part-7		Pandit Vindhyesvari PrasadDvivedin	Unknown		Pandit Vindhyesvari Prasad Dube.	Nyaya-Aphorisms	Vatsayana	Sanskrit	Devanagari		Ptd.Paper 	4.36X8	23		C	Nil 	Nil 	Nil 	Nil 	Good	68				The Asiatic society of  Bengal	1914	First			
W.ISKS1RC2458.001	ISKS1RC2458	IG.ISKS1RC2458.001	2458	NYAYA / VAISESIKA	Nyayavarttikam part-5		Pandit Vindhyesvari Prasad Dube.	Unknown		Pandit Vindhyesvari Prasad Dube.			Sanskrit	Devanagari		Ptd.Paper 	4.44X8.23	25		C	Nil 	Nil 	Nil 	Nil 	Good	110				The Asiatic society of  Bengal	1902	First			
W.ISKS1RC2459.001	ISKS1RC2459	IG.ISKS1RC2459.001	2459	NYAYA / VAISESIKA	Paryatanamimamsa		SankaraAsrama Swami	Unknown					Sanskrit	Devanagari		Ptd.Paper 	5.62X9.24	27		C	Nil 	Nil 	Nil 	Nil 	Good	111				The Nirnaya Sagara Press,Bombay	          ?	First			
W.ISKS1RC2460.001	ISKS1RC2460	IG.ISKS1RC2460.001	2460	NYAYA / VAISESIKA	Praasastacpada bhasyam vaisesika		Jagadisa Tarkalankara 	Unknown		Kalipada Tarkacarya	Sukti	Jagadisa Tarkalankara 	Sanskrit	Devanagari		Ptd.Paper 	4.74X8	35		C	Nil 	Nil 	Nil 	Nil 	Good	244				The Sanskrit Sahitya Parishat,Shyambazar,Calcutta	Unknown	First			
W.ISKS1RC2461.001	ISKS1RC2461	IG.ISKS1RC2461.001	2461	NYAYA / VAISESIKA	Prasastapadabhasyam		Jagadisa Tarkalankara 	Unknown		Kalipada Tarkacarya	Sukti	Jagadisa Tarkalankara 	Sanskrit	Devanagari		Ptd.Paper 	4.74X8	35		C	Nil 	Nil 	Nil 	Nil 	Good	245				The Sanskrit Sahitya Parishat,Shyambazar,Calcutta	Unknown	First			
W.ISKS1RC2462.001	ISKS1RC2462	IG.ISKS1RC2462.001	2462	NYAYA / VAISESIKA	Sankhyasamgrahah		                              ?	Unknown		Pandit Vindyeswari Prasada Dvivedin	                         ?	                             ?	Sanskrit	Devanagari		Ptd.Paper 	4.9X8.45	21		C	Nil 	Nil 	Nil 	Nil 	Good	231				The Secretary  Chowkhaba Sanskrit Series Office, Benares	1918	First			
W.ISKS1RC2463.001	ISKS1RC2463	IG.ISKS1RC2463.001	2463	NYAYA / VAISESIKA	Sankhyatattvakaumudisara		Eswarakrishna	Unknown		                                      ?	                         ?	Sri Vachaspathy misra	Sanskrit	Devanagari		Ptd.Paper 	8.27X11.69	22		C	Nil 	Nil 	Nil 	Nil 	Good	159				The Damoder Savallaram ani mandali	(SAN)1909	First			
W.ISKS1RC2464.001	ISKS1RC2464	IG.ISKS1RC2464.001	2464	NYAYA / VAISESIKA	saptapadarth of Vaisesika		Sivaditya	Unknown		Ramasastri Tailanga	Mitabhashini	Madhava Sarasvati	Sanskrit	Devanagari		Ptd.Paper 	5.51X8.92	26		C	Unknown	Unknown			Good	104				E.J.Lazarus & Co., Benares	1893	First			
W.ISKS1RC2465.001	ISKS1RC2465	IG.ISKS1RC2465.001	2465	NYAYA / VAISESIKA	Saptapadarth Vaisesika		Sivaditya	Unknown		Amarendra Mohan Tarkatirtha/Narendra chandra Vedantatirtha	Mitabhashini,Padarthacandrika & Sandrbha	Madava,Sesanant & Balabhadra	SKT/Eng	Deva/Roma		Ptd.Paper 	5X7.15	36		C	Nil 	Nil 	Nil 	Nil 	Good	209				Metropolitan Printing & Publishing House, Limited. Calcutta	1934	First			
W.ISKS1RC2466.001	ISKS1RC2466	IG.ISKS1RC2466.001	2466	NYAYA / VAISESIKA	Saptapadarthi Vol-VI		Sivaditya	Unknown		Ramasastri Tailanga	Mitabhashini	Madhava Sarasvati	Sanskrit	Devanagarai		Ptd.Paper 	5.51X8.92	29		C	Nil 	Nil 	Nil 	Nil 	Good	100				E.J.Lazarus & Co., Benares	1893	First			
W.ISKS1RC2467.001	ISKS1RC2467	IG.ISKS1RC2467.001	2467	NYAYA / VAISESIKA	Sapta-Darsana-Sangraha 		Sayana Madhavacarya	Unknown			Darsangurabidaya 	Vasudeva sastri	Sanskrit	Devanagarai		Ptd.Paper 	5.73X8.26	26		C	Nil 	Nil 	Nil 	Nil 	Good	706				The Nirnayasagara Press	1924	First			
W.ISKS1RC2468.001	ISKS1RC2468	IG.ISKS1RC2468.001	2468	NYAYA / VAISESIKA	Siddhantabindu		Madhusudanasaraswati	Unknown		Tryambakram Sastri Vedantacarya	Nyaya Ratnavali & Laghuvyakhya	Gaudabrahmananda/Narayana Tirtha	Sanskrit	Devanagarai		Ptd.Paper 	5.2X8.31	34		C	Nil 	Nil 	Nil 	Nil 	Good	488				Jai Krishna das-Hari das Gupta, Chowkhamba skt series office,Banares city.	1928	First			
W.ISKS1RC2469.001	ISKS1RC2469	IG.ISKS1RC2469.001	2469	NYAYA / VAISESIKA	Siddhantadarsanam with Niranjanabhashya		Sri Manmanswi Visvadevacarya	Unknown		SasiMohanasmiritiratna	Niranjanam	Sri Manmanswi Visvadevacarya	Sanskrit	Devanagarai		Ptd.Paper 	7X11	32		C	Nil 	Nil 	Nil 	Nil 	Good	112				The Anandasramam Press	1907	First			
W.ISKS1RC2470.001	ISKS1RC2470	IG.ISKS1RC2470.001	2470	NYAYA / VAISESIKA	Slokavartika		Gangantha Jha	Unknown			Sucarita Misra & Partha Sarathi Misra	Kasika & Nyayaratnakara	English	Roman		Ptd.Paper 	5.37X8.76	49		C	Nil 	Nil 	Nil 	Nil 	Good	654				The Asiatic society of Bengal	1907	First			
W.ISKS1RC2471.001	ISKS1RC2471	IG.ISKS1RC2471.001	2471	NYAYA / VAISESIKA	Tarkasangraha 		Annam Bhatta	Unknown			Tarkasangraha 	Annam Bhatta	SKT/Eng	Deva/Roman		Ptd.Paper 	4.43X7.97	29		C	Nil 	Nil 	Nil 	Nil 	Good	60				The Nirnayasagara Press	1876	First			
W.ISKS1RC2472.001	ISKS1RC2472	IG.ISKS1RC2472.001	2472	NYAYA / VAISESIKA	Tattvacintamani Part-1		Ganesh Upadhyaya	Unknown		Pandit Kamakhyanath Tarkavagisa	The Pratyaksh Khanda	Mathuranatha Tarkvadisa & Jayadeva Misra	Sanskrit	Devanagari		Ptd.Paper 	6.51X10.83	24		C	Nil 	Nil 	Nil 	Nil 	Good	394				The Asiatic Society of Bengal	1888	First			
W.ISKS1RC2473.001	ISKS1RC2473	IG.ISKS1RC2473.001	2473	NYAYA / VAISESIKA	Tattvachintamani Upamancintamani		Ganesh Upadhyaya	Unknown		Pandit Jibananda Vidyasagara 	Nil 	Nil 	Sanskrit	Devanagari		Ptd.Paper 	3.95X7.34	24		C	Nil 	Nil 	Nil 	Nil 	Good	32				The Sucharu Jantra	1872	First			
W.ISKS1RC2474.001	ISKS1RC2474	IG.ISKS1RC2474.001	2474	NYAYA / VAISESIKA	Tattvachintamani  Vol-1 Part-1		Bhavananda Siddhantavagisa	Unknown		Guru Charana Tarkadarshanatirtha	Tattvacintamani & Didhiti	Bhavananda Siddhantavagisa	Sanskrit	Devanagari		Ptd.Paper 	4.61X8.22	23		C	Nil 	Nil 	Nil 	Nil 	Good	324				The Asiatic Society of Bengal	1910	First			
W.ISKS1RC2475.001	ISKS1RC2475	IG.ISKS1RC2475.001	2475	NYAYA / VAISESIKA	Tattvachintamani  Vol-1 Part-2		Gadadhara Bhattacarya	Unknown		Kamakhyanatha Tarkavagisa	Tattvacintamani & Didhiti	Gadadhara Bhattacharya	Sanskrit	Devanagari		Ptd.Paper 	5.22X8.20	24		C	Nil 	Nil 	Nil 	Nil 	Good	108				The Asiatic Society of Bengal	1911	First			
W.ISKS1RC2476.001	ISKS1RC2476	IG.ISKS1RC2476.001	2476	NYAYA / VAISESIKA	Tattvachintamani  Vol-1 Part-5		Gadadhara Bhattacarya	Unknown		Kamakhyanatha Tarkavagisa	Tattvacintamani & Didhiti	Gadadhara Bhattacharya	Sanskrit	Devanagari		Ptd.Paper 	5.14X8.14	24		C	Nil 	Nil 	Nil 	Nil 	Good	108				The Asiatic Society of Bengal	1911	First			
W.ISKS1RC2477.001	ISKS1RC2477	IG.ISKS1RC2477.001	2477	NYAYA / VAISESIKA	Tattvachintamani  Vol-1 Part-6		Gadadhara Bhattacarya	Unknown		Kamakhyanatha Tarkavagisa	Tattvacintamani & Didhiti	Gadadhara Bhattacharya	Sanskrit	Devanagari		Ptd.Paper 	5.16X8	24		C	Nil 	Nil 	Nil 	Nil 	Good	108				The Asiatic Society of Bengal	1912	First			
W.ISKS1RC2478.001	ISKS1RC2478	IG.ISKS1RC2478.001	2478	NYAYA / VAISESIKA	Tattvachintamani  Vol-1 Part-7		Gadadhara Bhattacarya	Unknown		Kamakhyanatha Tarkavagisa	Tattvacintamani & Didhiti	Gadadhara Bhattacharya	Sanskrit	Devanagari		Ptd.Paper 	5.25X8	24		C	Nil 	Nil 	Nil 	Nil 	Good	108				The Asiatic Society of Bengal	1912	First			
W.ISKS1RC2479.001	ISKS1RC2479	IG.ISKS1RC2479.001	2479	NYAYA / VAISESIKA	Tattvachintamani  Vol-2 Part-2		Gangesa Upadhyaya	Unknown		Pandit Kamakhyanath Tarkavagisa	Icvaranumana	Jayadeva Misra	Sanskrit	Devanagari		Ptd.Paper 	5.61X9.89	21		C	Nil 	Nil 	Nil 	Nil 	Good	212				The Asiatic Society of Bengal	1897	First			
W.ISKS1RC2480.001	ISKS1RC2480	IG.ISKS1RC2480.001	2480	NYAYA / VAISESIKA	Tattvakaumudi an English Translation		Vachaspati Misra	Unknown		Gangantha Jha			English	Roman		Ptd.Paper 	4.21X7.33	34		C	Nil 	Nil 	Nil 	Nil 	Good	254				The Bombay "Theosphical Publication Fund"	1896	First			
W.ISKS1RC2481.001	ISKS1RC2481	IG.ISKS1RC2481.001	2481	NYAYA / VAISESIKA	The Vaisesikasutra sutra of kanada Vol-6		Major B.D.Basu 	Unknown		NandalalSinha			SKT/Eng	Deva/Roman		Ptd.Paper 	6X9	42		C	Nil 	Nil 	Nil 	Nil 	Good	364				Sudhindra Nath Basu,Bhuvaneswari Asrama,Allahabad.	1923	Second			
W.ISKS1RC2482.001	ISKS1RC2482	IG.ISKS1RC2482.001	2482	NYAYA / VAISESIKA	Sarvamatasangraha		T.Ganapathy Sastri	Unknown		T.Ganapathy Sastri			Sanskrit	Devanagari		Ptd.Paper 	6X9.72	24		C	Nil 	Nil 	Nil 	Nil 	Good	51				The Governmenet of Travacore	1918	First			
W.ISKS1RC2483.001	ISKS1RC2483	IG.ISKS1RC2483.001	2483	NYAYA / VAISESIKA	Vaiessikadarsanam Part-2		Pandit Vindhyesvari Prasad Dube.	Unknown		Pandit Vindhyesvari Prasad Dube.	Kiranavali	Prasadapata,Udayanacarya&Lakshnavali	Sanskrit	Devanagari		Ptd.Paper 	4.95X8	26		C	Nil 	Nil 	Nil 	Nil 	Good	104				Messrs . Braj  B. Das & Co.,Benares	1897	First			
W.ISKS1RC2484.001	ISKS1RC2484	IG.ISKS1RC2484.001	2484	NYAYA / VAISESIKA	Vaiessikadarsanam Part-3		Vindhyesvari Prasada Dvivedi& Dhundhiraj Sastri	Unknown		Vindhyesvari Prasada Dvivedi& Dhundhiraj Sastri	Kiranavali	 Prasadapada,Udayanacarya	Sanskrit	Devanagari		Ptd.Paper 	4.57X7.97	25		C	Nil 	Nil 	Nil 	Nil 	Good	104				Messrs . Braj  B. Das & Co.,Benares	1917	First			
W.ISKS1RC2485.001	ISKS1RC2485	IG.ISKS1RC2485.001	2485	NYAYA / VAISESIKA	VaiSesika aphorisma with Vivritti		Kanada	Unknown			Upaskara	Jaya Narayana Tarkapancahaha	SKT/Eng	Deva/Roman		Ptd.Paper 	4.64X7.98	30		C	Nil 	Nil 	Nil 	Nil 	Good	325				E.J.Lazarus & Co., Benares	1873	First			
W.ISKS1RC2486.001	ISKS1RC2486	IG.ISKS1RC2486.001	2486	NYAYA / VAISESIKA	VaiSesikadarsana		Vindyeswari Prasada dvivedi	Unknown		Vindyeswari Prasada dvivedi	Kiranavali	 Prasadapada,Udayanacarya	Sanskrit	Devanagari		Ptd.Paper 	4.63X7.34	31		C	Nil 	Nil 	Nil 	Nil 	Good	454				Messrs . Braj  B. Das & Co.,Benares	1919	First			
W.ISKS1RC2487.001	ISKS1RC2487	IG.ISKS1RC2487.001	2487	NYAYA / VAISESIKA	Vaisesikadarsanam  Part-2		Pandit Vindhyesvari Prasad Dube.	Unknown		Pandit Vindhyesvari Prasad Dube.	Kiranavali	Prasadapata,Udayanacarya&Lakshnavali	Sanskrit	Devanagari		Ptd.Paper 	4.8X8	28		C	Nil 	Nil 	Nil 	Nil 	Good	99				Messrs . Braj  B. Das & Co.,Benares	1897	First			
W.ISKS1RC2488.001	ISKS1RC2488	IG.ISKS1RC2488.001	2488	NYAYA / VAISESIKA	VaisesikadarsanamPart-3		Vindyeswari Prasada dvivedi	Unknown		Vindyeswari Prasada dvivedi	Kiranavali	 Prasadapada,Udayanacarya	Sanskrit	Devanagari		Ptd.Paper 	4.57X7.97	25		C	Nil 	Nil 	Nil 	Nil 	Good	100				Messrs . Braj  B. Das & Co.,Benares	1917	First			
W.ISKS1RC2489.001	ISKS1RC2489	IG.ISKS1RC2489.001	2489	NYAYA / VAISESIKA	Vaiyasika_Nyaya_Mala		Sri Bharathythirthamuni	Unknown		Pandit Sivadatta	Unknown	Unknown	Sanskrit	Devanagari		Ptd.Paper 	6.5X10.31	32		C	Nil 	Nil 	Nil 	Nil 	Good	175				The Anandasramam Press	1891	First			
W.ISKS1RC2490.001	ISKS1RC2490	IG.ISKS1RC2490.001	2490	NYAYA / VAISESIKA	Vidyabhusana _Nyaya_Sutras  Vol-VIII		Goutama	Unknown		Major B.D.Basu	Unknown	Unknown	SKT/Eng	Deva/Roman		Ptd.Paper 	6X9	44		C					Good	274				Sudhindranath Vasu, Panini Office, Bhuvaneswari Asrama,Bahadurganj, Allahabad.	1913	First			
W.ISKS1RC2491.001	ISKS1RC2491	IG.ISKS1RC2491.001	2491	DHARMASASTRA	Nirnayasindhu tika A		Unknown						Sanskrit	Devanagari		Paper Mss	4.24X2	11		C				Unknown	Good	526									
W.ISKS1RC2492.001	ISKS1RC2492	IG.ISKS1RC2492.001	2492	DHARMASASTRA	Sapavimocana Prakara		Unknown						Sanskrit	Devanagari		Paper Mss	4X2.13	10		C				Unknown	Good	4									
W.ISKS1RC2493.001	ISKS1RC2493	IG.ISKS1RC2493.001	2493	DHARMASASTRA	Asacucanirnaya		Sri Rama Bhatta						Sanskrit	Devanagari		Paper Mss	6X2.86	12		C			Sri Rama Bhatta	Unknown	Good	127									
W.ISKS1RC2494.001	ISKS1RC2494	IG.ISKS1RC2494.001	2494	DHARMASASTRA	Bhasmadharanavidhih		Unknown						Sanskrit	Devanagari		Paper Mss	3.17X2.19	11		C				Unknown	Good	7									
W.ISKS1RC2495.001	ISKS1RC2495	IG.ISKS1RC2495.001	2495	DHARMASASTRA	Gautamadharmasutra		Unknown						Sanskrit	Devanagari		Paper Mss	3X2.95	10		C					Good	588									
W.ISKS1RC2496.001	ISKS1RC2496	IG.ISKS1RC2496.001	2496	DHARMASASTRA	Hemadrisankalpa		Unknown						Sanskrit	Devanagari		Paper Mss	5.54X3.82	11		C					Good	24									
W.ISKS1RC2497.001	ISKS1RC2497	IG.ISKS1RC2497.001	2497	DHARMASASTRA	Dvija acarah		Nagadeva 						Sanskrit	Devanagari		Paper Mss	4X2	10		C			Nagadeva		Good	152									
W.ISKS1RC2498.001	ISKS1RC2498	IG.ISKS1RC2498.001	2498	DHARMASASTRA	Karmatatva 8 Chapters		Unknown	?					Sanskrit	Devanagari		Paper Mss	4.25X2.67	11		C					Good	70									
W.ISKS1RC2499.001	ISKS1RC2499	IG.ISKS1RC2499.001	2499	DHARMASASTRA	Prayagasnanavidhi		Visveswara Bhatta						Sanskrit	Devanagari		Paper Mss	8.72X3.28	8		C					Good	20									
W.ISKS1RC2500.001	ISKS1RC2500	IG.ISKS1RC2500.001	2500	DHARMASASTRA	Tithinirnaya		Bhattoji diksita  	1662					Sanskrit	Devanagari		Paper Mss	8.50X4	11		C			Bhattoji diksita  		Good	28									
W.ISKS1RC2501.001	ISKS1RC2501	IG.ISKS1RC2501.001	2501	DHARMASASTRA	Tithinirnayam		Bhattoji diksita  	1662					Sanskrit	Devanagari		Paper Mss	8.50X4	10		C			Bhattoji diksita  		Good	56									
W.ISKS1RC2502.001	ISKS1RC2502	IG.ISKS1RC2502.001	2502	DHARMASASTRA	Gotrapravaramanjari		?	1654					Sanskrit	Devanagari		Pape Mss	4.34X1.71	10		C					Good	150									
W.ISKS1RC2503.001	ISKS1RC2503	IG.ISKS1RC2503.001	2503	DHARMASASTRA	Guru Prakarana		Unknown	Unknown					Sanskrit	Devanagari		Pape Mss	3X4	23		C			Unknown		Good	31									
W.ISKS1RC2504.001	ISKS1RC2504	IG.ISKS1RC2504.001	2504	DHARMASASTRA	Praysacittacandrika		Visvanatha Bhatta	Unknown					Sanskrit	Devanagari		Pape Mss	3.66X3.57	10		C			Unknown	Visvanatha Bhatta	Good	116									
W.ISKS1RC2505.001	ISKS1RC2505	IG.ISKS1RC2505.001	2505	DHARMASASTRA	Nirnayasindhu TikaB		?	Unknown					Sanskrit	Devanagari		Pape Mss	4.24X2	11		C			Unknown	?	Good	531									
W.ISKS1RC2506.001	ISKS1RC2506	IG.ISKS1RC2506.001	2506	DHARMASASTRA	Kumkuma dharana vidhi		Unknown	Unknown					Sanskrit	Devanagari		Pape Mss	3.65X1.90	7		C			Unknown	Unknown	Good	8									
W.ISKS1RC2507.001	ISKS1RC2507	IG.ISKS1RC2507.001	2507	DHARMASASTRA	Ancient_Indian_law_2		Gautama	Unknown					English	Roman		Ptd.Paper	2.78X4.41	40		C			Unknown	Unknown	Good	258									
W.ISKS1RC2508.001	ISKS1RC2508	IG.ISKS1RC2508.001	2508	DHARMASASTRA	Hemadri danakhanda		?	Unknown					Sanskrit	Devanagari		Paper Mss	4.97X2	10		C			Unknown	?	Good	964									
W.ISKS1RC2509.001	ISKS1RC2509	IG.ISKS1RC2509.001	2509	DHARMASASTRA	Karmatatvam		Vamana						Sanskrit	Devanagari		Paper Mss	4.25X2.67	15		C					Good	138									
W.ISKS1RC2510.001	ISKS1RC2510	IG.ISKS1RC2510.001	2510	DHARMASASTRA	Krsisamayanirnayah		R.Subramania Sastri	1960		K.L.Kasi Viswanatha Sastri			Sanskrit	Devanagari		Paper Mss	3.45X5.76	22		C					Good	58									
W.ISKS1RC2511.001	ISKS1RC2511	IG.ISKS1RC2511.001	2511	DHARMASASTRA	Laghu canakya niti		Unknown						Sanskrit	Devanagari		Paper Mss	3.21X3.020	13		C					Good	10									
W.ISKS1RC2512.001	ISKS1RC2512	IG.ISKS1RC2512.001	2512	DHARMASASTRA	Manusmrti		Kulluka Bhatta				Mukthavali	Kullubhatta	Sanskrit	Devanagari		Paper Mss	5.84X2.77	15		C				Kullubhatta	Good	500									
W.ISKS1RC2513.001	ISKS1RC2513	IG.ISKS1RC2513.001	2513	DHARMASASTRA	Navartranirnaya		Pandi.Vinayaka						Sanskrit	Devanagari		Paper Mss	10.79X3.93	11		C				Pandi.Vinayaka	Good	72									
W.ISKS1RC2514.001	ISKS1RC2514	IG.ISKS1RC2514.001	2514	DHARMASASTRA	Niraniranya		Unknown						Sanskrit	Devanagari		Paper Mss	3X2.35	10		C	PUL				Good	20									
W.ISKS1RC2515.001	ISKS1RC2515	IG.ISKS1RC2515.001	2515	DHARMASASTRA	Nirnayamrithanukamanika  b		Sastri	Unknown					Sanskrit	Devanagari		Pt.Paper	4.7X6.8	28		C	Unknown	Poona University Library,Poona			Good	284				Sri Vekateswara Press,Bombay	1952	First			
W.ISKS1RC2516.001	ISKS1RC2516	IG.ISKS1RC2516.001	2516	DHARMASASTRA	Nirnayasindhu v		Sri KamalakaraBhatta	Unknown				P.Sivadatta	Sanskrit	Devanagari		Pt.Paper	4.6X6.6	35		C	Unknown	Unknown			Good	498				Sri Vekateswara Press,Bombay	1965	First			
W.ISKS1RC2517.001	ISKS1RC2517	IG.ISKS1RC2517.001	2517	DHARMASASTRA	Parinayadi  vicara		Unknown	Unknown					Sanskrit	Devanagari		Paper Mss	3.26X1.56	10		C	Unknown	Unknown			Good	5									
W.ISKS1RC2518.001	ISKS1RC2518	IG.ISKS1RC2518.001	2518	DHARMASASTRA	Podya		Unknown	Unknown					Sanskrit	Devanagari		Paper Mss	3X3.53	17		C	Unknown	Unknown			Good	84									
W.ISKS1RC2519.001	ISKS1RC2519	IG.ISKS1RC2519.001	2519	DHARMASASTRA	Pothya		Unknown	Unknown					Sanskrit	Devanagari		Paper Mss	3.41X3.94	16		C	Unknown	Unknown			Good	124									
W.ISKS1RC2520.001	ISKS1RC2520	IG.ISKS1RC2520.001	2520	DHARMASASTRA	Prayascitta prakarana		Unknown	Unknown			Unknown	Unknown	Unknown	Unknown	Unknown	Paper Mss	3.77X1.75	8		C		Unknown			Good	119									
W.ISKS1RC2521.001	ISKS1RC2521	IG.ISKS1RC2521.001	2521	DHARMASASTRA	Rtnajnana								Sanskrit	Devanagari		Paper Mss	3.75X1.86	10		C	Unknown				Good	78									
W.ISKS1RC2522.001	ISKS1RC2522	IG.ISKS1RC2522.001	2522	DHARMASASTRA	Sadacarah		Unknown	Unknown				Unknown	Sanskrit	Devanagari		Paper Mss	4.3X2.46	7		C		Unknown		Unknown	Good	38									
W.ISKS1RC2523.001	ISKS1RC2523	IG.ISKS1RC2523.001	2523	DHARMASASTRA	Sandilasutram								Sanskrit	Devanagari		Paper Mss	3.98X3.1	13		C	Unknown				Good	164									
W.ISKS1RC2524.001	ISKS1RC2524	IG.ISKS1RC2524.001	2524	DHARMASASTRA	Spavimocana		Unknown	Unknown				Unknown	Sanskrit	Devanagari		Paper Mss	4X2	9		C	Unknown	Unknown		Unknown	Good	7									
W.ISKS1RC2525.001	ISKS1RC2525	IG.ISKS1RC2525.001	2525	DHARMASASTRA	Sarvaprayascitta vidhi		Unknown	Unknown				Unknown	Sanskrit	Devanagari		Paper Mss	4.25X3	9		C	Unknown	Unknown		Unknown	Good	16									
W.ISKS1RC2526.001	ISKS1RC2526	IG.ISKS1RC2526.001	2526	DHARMASASTRA	Sivaratri nirupanam		Sri Siva Bhatta	Unknown				Unknown	Sanskrit	Devanagari		Paper Mss	3X2.44	15		C	Unknown	Unknown		Unknown	Good	54									
W.ISKS1RC2527.001	ISKS1RC2527	IG.ISKS1RC2527.001	2527	DHARMASASTRA	Snanavidhih		Unknown	Unknown				Unknown	Sanskrit	Devanagari		Paper Mss	4.62X5.78	7		C	Unknown	Unknown		Unknown	Good	120									
W.ISKS1RC2528.001	ISKS1RC2528	IG.ISKS1RC2528.001	2528	DHARMASASTRA	Srutyktacrakaumudi		Kasinatha 	1844				Unknown	Sanskrit	Devanagari		Paper Mss	13.40X6.70	14		C	Unknown	Unknown		Kasinatha	Good	62									
W.ISKS1RC2529.001	ISKS1RC2529	IG.ISKS1RC2529.001	2529	DHARMASASTRA	Subhasita		Unknown	Unknown				Unknown	Sanskrit	Devanagari		Paper Mss	3.26X1.56	14		C	Unknown	Unknown			Good	34									
W.ISKS1RC2530.001	ISKS1RC2530	IG.ISKS1RC2530.001	2530	DHARMASASTRA	Subhasitabhaskara		Unknown	Unknown				Unknown	Sanskrit	Devanagari		Paper Mss	4.66X2.26	14		C	Unknown	Unknown			Good	25									
W.ISKS1RC2531.001	ISKS1RC2531	IG.ISKS1RC2531.001	2531	DHARMASASTRA	Subhasitamuktavali		Unknown	Unknown				Unknown	Sanskrit	Devanagari		Paper Mss	4.94X2.28	7		C	Unknown	Unknown			Good	168									
W.ISKS1RC2532.001	ISKS1RC2532	IG.ISKS1RC2532.001	2532	DHARMASASTRA	Tithinirnaya		Sreedharatmaja Govinda	1662				Unknown	Sanskrit	Devanagari		Paper Mss	8.50X4	10		C	Unknown	Unknown		Sreedharatmaja Govinda	Good	56									
W.ISKS1RC2533.001	ISKS1RC2533	IG.ISKS1RC2533.001	2533	DHARMASASTRA	Usaca moramba		Unknown	Unknown				Unknown	Sanskrit	Devanagari		Paper Mss	3.42X4.24	20		C	Unknown	Unknown			Good	18									
W.ISKS1RC2534.001	ISKS1RC2534	IG.ISKS1RC2534.001	2534	DHARMASASTRA	Vidyaparadha Prayascitta sutra Vrtti		Yatneswara Bhatta 	Unknown				Unknown	Sanskrit	Devanagari		Paper Mss	19.38X9.44	11		C	Unknown	Unknown		Yatneswara	Good	92									
W.ISKS1RC2535.001	ISKS1RC2535	IG.ISKS1RC2535.001	2535	DHARMASASTRA	Adhyatmapatalam_of _Apastambha_Dharma		SriSankara Bhagavatpda	Unknown		T.Ganapathi			Sanskrit	Devanagari		Pt.Paper	7.87X11.41	24		C	Unknown	Unknown		Yatneswara	Good	42				The Government of Travancore	1915	First			
W.ISKS1RC2536.001	ISKS1RC2536	IG.ISKS1RC2536.001	2536	DHARMASASTRA	Vaisnavacara dipika		Kasinatha Bhatta	Unknown				Kasinatha Bhatta	Sanskrit	Devanagari		Paper Mss	3.97X2	20		C		Unknown		Kasinatha Bhatta	Good	7									
W.ISKS1RC2537.001	ISKS1RC2537	IG.ISKS1RC2537.001	2537	DHARMASASTRA	Gautamasamhita		Manmatha Nath  Dutt	1908					English	Roman		Paper	4.18X7.51			C	Unknown				Good	213				The Rector, Keshub Academy	1908	First			
W.ISKS1RC2538.001	ISKS1RC2538	IG.ISKS1RC2538.001	2538	DHARMASASTRA	Ahnika Vidhi		Sri Ranganatha Yatendra	Unknown					Sanskrit	Grantha		Pt.Paper	21.59X18.40	25		C	Unknown	Unknown			Good	108				?	1902	First			
W.ISKS1RC2539.001	ISKS1RC2539	IG.ISKS1RC2539.001	2539	DHARMASASTRA	Antyakarmadipakah Asaucakalanirnayasahitah		Nithyananda Parvathi	Unknown					Sanskrit	Devanagari		Pt.Paper	4.28X7	30		C		Unknown			Good	168				The Chowkhamba Sanskrit Office, Varanasi		First			
W.ISKS1RC2540.001	ISKS1RC2540	IG.ISKS1RC2540.001	2540	DHARMASASTRA	Apastamba rushi gotra pravaralu		?	1991					Sanskrit	Telugu		Pt.Paper	5.15X7.22	26		C					Good	43					1991	First			
W.ISKS1RC2541.001	ISKS1RC2541	IG.ISKS1RC2541.001	2541	DHARMASASTRA	Astadasa smrti			1931				Khemaraj sreekrishna das	Sanskrit	Devanagari		Paper	5.77X9.16			C					Good	507				The Venkateswara Press	1931	First			
W.ISKS1RC2542.001	ISKS1RC2542	IG.ISKS1RC2542.001	2542	DHARMASASTRA	Baudhayana Dharmasutra with Vivarana Commentary		Boudhana	Unknown		Pandit A.Chinnswami Sastri		Sri Govinda Swami	Sanskrit	Devanagari		Ptd. Paper	5.84x8.27			C					Good	243				The  Chowkhamba Sanskrit Serices Office, Benares	1934	First			
W.ISKS1RC2543.001	ISKS1RC2543	IG.ISKS1RC2543.001	2543	DHARMASASTRA	Baudhayana Dharmasutra an Intrepretation		Rytaro Tsuchida	More   Details  not  Available					English	Roman		Ptd. Paper	5.82X8.27	32		C					Good	31						First			
